order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
1580667,95077,prior,33,5,10,3.0
2455848,95077,prior,34,4,13,6.0
2548512,95077,prior,35,2,22,5.0
2833260,95077,prior,36,5,11,3.0
3419450,95077,prior,37,6,14,1.0
1587627,95077,prior,38,2,13,3.0
3037866,95077,prior,39,6,14,4.0
2659215,95077,prior,40,1,13,2.0
162141,95077,prior,41,5,12,4.0
1490095,95077,prior,42,1,17,3.0
1414611,95077,prior,43,2,5,8.0
2919225,95077,prior,44,4,11,2.0
2691902,95077,prior,45,3,13,6.0
998578,95077,prior,46,1,22,5.0
1465036,95077,prior,47,0,12,6.0
765091,95077,prior,48,4,9,4.0
740600,95077,prior,49,0,12,3.0
1378914,95077,prior,50,1,12,8.0
2061263,95077,prior,51,6,23,5.0
2415303,95077,prior,52,1,3,2.0
1785855,95077,prior,53,4,22,3.0
2248561,95077,prior,54,2,15,5.0
178061,95077,prior,55,2,15,0.0
1921871,95077,prior,56,0,20,5.0
708255,95077,prior,57,4,18,4.0
1276719,95077,prior,58,5,15,8.0
1621769,95077,prior,59,0,15,2.0
1950494,95077,prior,60,2,19,2.0
2666039,95077,prior,61,1,11,6.0
736577,95077,prior,62,4,10,3.0
2383256,95077,prior,63,0,22,3.0
423135,95077,prior,64,0,20,7.0
2575849,95077,prior,65,5,12,5.0
321853,95077,prior,66,4,17,6.0
2442831,95077,prior,67,4,17,0.0
1216096,95077,prior,68,3,17,6.0
2763001,95077,prior,69,0,16,4.0
2186340,95077,prior,70,0,16,0.0
234600,95077,prior,71,5,11,12.0
2292124,95077,prior,72,5,22,7.0
1709586,95077,train,73,5,22,0.0
703933,96408,prior,1,5,16,
1708067,96408,prior,2,1,13,3.0
566623,96408,prior,3,1,10,30.0
2770641,96408,prior,4,3,16,2.0
2638799,96408,prior,5,5,12,2.0
1640562,96408,prior,6,2,8,11.0
3277838,96408,prior,7,5,15,3.0
1557290,96408,prior,8,5,9,7.0
3156403,96408,prior,9,5,8,7.0
3066928,96408,prior,10,4,9,13.0
3275057,96408,prior,11,1,9,11.0
718334,96408,prior,12,1,8,7.0
2078050,96408,prior,13,2,8,15.0
1171710,96408,prior,14,5,10,3.0
954937,96408,prior,15,1,9,10.0
1822075,96408,prior,16,4,13,3.0
1572593,96408,prior,17,4,11,7.0
2093601,96408,prior,18,5,12,8.0
3144197,96408,prior,19,1,9,10.0
1943164,96408,prior,20,1,8,7.0
2719831,96408,prior,21,5,8,4.0
1577125,96408,prior,22,4,15,6.0
1627979,96408,prior,23,5,10,15.0
1965403,96408,prior,24,5,8,14.0
3411685,96408,prior,25,5,9,0.0
696716,96408,prior,26,5,8,7.0
19490,96408,prior,27,5,9,0.0
1284156,96408,prior,28,5,15,28.0
2518963,96408,prior,29,5,9,7.0
13876,96408,prior,30,1,9,10.0
326940,96408,prior,31,1,8,7.0
2812790,96408,prior,32,1,8,7.0
2057164,96408,prior,33,4,10,3.0
3106596,96408,prior,34,5,9,15.0
490730,96408,prior,35,5,8,7.0
379545,96408,prior,36,5,10,7.0
925799,96408,prior,37,5,8,14.0
20374,96408,prior,38,4,8,20.0
1036491,96408,prior,39,5,8,8.0
1825917,96408,train,40,5,14,7.0
243169,98459,prior,1,5,7,
2291010,98459,prior,2,4,7,6.0
1904729,98459,prior,3,3,23,6.0
189158,98459,prior,4,1,17,5.0
149483,98459,prior,5,4,15,10.0
1817248,98459,prior,6,6,23,16.0
2125075,98459,prior,7,4,7,5.0
2612082,98459,prior,8,6,23,2.0
781856,98459,prior,9,4,17,5.0
1290592,98459,prior,10,0,22,10.0
998999,98459,prior,11,0,14,7.0
3287658,98459,prior,12,1,20,8.0
2469041,98459,prior,13,2,7,8.0
2019940,98459,prior,14,3,20,1.0
3274208,98459,prior,15,0,21,4.0
570744,98459,prior,16,1,19,8.0
397990,98459,prior,17,2,7,8.0
2793816,98459,prior,18,1,7,6.0
212169,98459,prior,19,3,7,9.0
1873953,98459,prior,20,2,7,6.0
159285,98459,prior,21,1,8,6.0
3268064,98459,prior,22,2,9,15.0
395885,98459,prior,23,2,15,14.0
1414962,98459,prior,24,1,7,6.0
1940880,98459,prior,25,3,23,2.0
2746850,98459,prior,26,1,8,5.0
114210,98459,prior,27,1,14,21.0
254328,98459,train,28,2,22,15.0
2462518,99335,prior,1,4,9,
2948187,99335,prior,2,1,10,4.0
2323066,99335,prior,3,2,8,1.0
2864301,99335,prior,4,3,7,1.0
2283338,99335,prior,5,4,9,1.0
2242018,99335,prior,6,4,9,0.0
1487597,99335,prior,7,4,10,0.0
2178168,99335,prior,8,1,8,4.0
690601,99335,prior,9,1,8,7.0
2227541,99335,prior,10,4,9,3.0
1335398,99335,prior,11,1,8,4.0
507542,99335,prior,12,1,12,0.0
784766,99335,prior,13,2,10,1.0
29681,99335,prior,14,4,8,2.0
444553,99335,prior,15,1,9,4.0
2141082,99335,prior,16,2,11,1.0
2053439,99335,prior,17,3,10,1.0
2409656,99335,prior,18,4,9,1.0
2984810,99335,prior,19,1,10,4.0
2294844,99335,prior,20,3,15,16.0
2028265,99335,prior,21,5,9,16.0
2778373,99335,prior,22,2,13,11.0
3168020,99335,prior,23,4,9,2.0
2622953,99335,prior,24,2,11,26.0
3148359,99335,prior,25,2,13,0.0
1417819,99335,test,26,3,12,8.0
698846,99792,prior,1,1,13,
1549830,99792,prior,2,5,8,4.0
2847082,99792,prior,3,4,22,20.0
1929371,99792,prior,4,2,11,5.0
3309617,99792,prior,5,0,22,12.0
335370,99792,prior,6,2,17,9.0
344849,99792,prior,7,0,17,5.0
1191840,99792,prior,8,4,18,4.0
744760,99792,prior,9,5,21,15.0
723925,99792,prior,10,3,17,5.0
793363,99792,prior,11,0,18,11.0
274288,99792,prior,12,0,18,14.0
149400,99792,prior,13,4,23,11.0
2092783,99792,prior,14,3,10,6.0
490480,99792,prior,15,3,20,7.0
2161091,99792,prior,16,1,14,19.0
2879637,99792,prior,17,6,2,5.0
223082,99792,prior,18,6,16,7.0
3050090,99792,prior,19,1,16,9.0
445388,99792,prior,20,5,10,4.0
406100,99792,prior,21,1,13,10.0
1119839,99792,prior,22,2,10,1.0
1791207,99792,prior,23,4,19,9.0
476738,99792,prior,24,3,13,13.0
1909969,99792,prior,25,1,11,5.0
146250,99792,prior,26,5,18,4.0
287372,99792,prior,27,3,16,5.0
2434927,99792,prior,28,6,23,10.0
1919485,99792,prior,29,2,16,17.0
2468344,99792,prior,30,5,10,3.0
242762,99792,prior,31,5,17,14.0
2847103,99792,prior,32,1,13,3.0
1817007,99792,prior,33,4,15,3.0
675701,99792,prior,34,0,12,10.0
3179354,99792,prior,35,4,3,11.0
3353635,99792,prior,36,6,9,9.0
1789404,99792,prior,37,2,11,3.0
1099315,99792,prior,38,6,12,4.0
3277616,99792,prior,39,0,11,8.0
2038284,99792,prior,40,6,23,20.0
758110,99792,prior,41,3,7,4.0
323825,99792,prior,42,1,21,5.0
3000875,99792,prior,43,1,12,14.0
2594748,99792,train,44,6,10,5.0
3225668,100463,prior,1,1,23,
3190504,100463,prior,2,2,15,8.0
698071,100463,prior,3,1,0,6.0
1871639,100463,prior,4,1,23,0.0
3279399,100463,prior,5,1,17,14.0
670778,100463,prior,6,1,20,7.0
1916308,100463,prior,7,2,9,8.0
1790099,100463,prior,8,3,9,8.0
413477,100463,prior,9,2,13,6.0
2788612,100463,prior,10,2,16,7.0
3129690,100463,prior,11,2,13,7.0
2377471,100463,prior,12,1,15,6.0
1949504,100463,prior,13,4,0,3.0
3325134,100463,prior,14,1,15,4.0
561777,100463,prior,15,0,14,6.0
2822396,100463,prior,16,2,16,2.0
2474170,100463,prior,17,1,17,6.0
1799553,100463,prior,18,1,14,7.0
1721776,100463,prior,19,1,15,7.0
1110812,100463,prior,20,5,17,4.0
591295,100463,prior,21,1,19,3.0
2794577,100463,prior,22,2,17,8.0
362748,100463,prior,23,2,17,7.0
1901561,100463,prior,24,2,17,7.0
3079196,100463,prior,25,2,23,7.0
1599021,100463,prior,26,3,12,8.0
725050,100463,prior,27,1,16,12.0
705101,100463,prior,28,0,23,13.0
730310,100463,prior,29,1,19,8.0
2325005,100463,prior,30,3,18,9.0
3162519,100463,prior,31,2,15,6.0
2590060,100463,prior,32,2,18,7.0
2390436,100463,prior,33,2,18,7.0
83441,100463,prior,34,1,13,30.0
2678707,100463,prior,35,1,15,7.0
1380942,100463,train,36,1,16,7.0
1455042,101210,prior,1,4,16,
859059,101210,prior,2,5,16,8.0
941656,101210,prior,3,2,15,4.0
1729598,101210,prior,4,1,16,13.0
1985489,101210,prior,5,2,11,15.0
2595810,101210,prior,6,5,21,24.0
1078285,101210,prior,7,5,18,28.0
2806339,101210,prior,8,3,12,5.0
3064373,101210,prior,9,1,14,12.0
1537241,101210,prior,10,2,17,8.0
2407717,101210,prior,11,5,18,10.0
2290264,101210,prior,12,0,14,2.0
623901,101210,prior,13,5,14,5.0
123721,101210,prior,14,3,12,5.0
103640,101210,prior,15,1,10,5.0
1848582,101210,prior,16,3,0,16.0
1686574,101210,prior,17,2,10,13.0
564340,101210,prior,18,5,10,17.0
339962,101210,prior,19,5,12,30.0
2727522,101210,prior,20,3,13,5.0
1693768,101210,prior,21,0,17,4.0
1684933,101210,prior,22,2,16,2.0
1127433,101210,prior,23,6,11,4.0
573964,101210,prior,24,4,10,5.0
1857295,101210,prior,25,1,11,4.0
1582683,101210,prior,26,5,10,11.0
857177,101210,train,27,6,23,1.0
2097038,102966,prior,1,4,15,
3322377,102966,prior,2,3,14,6.0
2108622,102966,prior,3,6,12,10.0
2818984,102966,prior,4,5,13,6.0
2954649,102966,prior,5,1,12,3.0
759857,102966,prior,6,5,14,11.0
1046087,102966,prior,7,3,4,5.0
1709071,102966,prior,8,3,5,7.0
3172534,102966,prior,9,3,5,7.0
2341418,102966,prior,10,3,3,7.0
186809,102966,prior,11,2,3,6.0
1476158,102966,prior,12,2,15,7.0
45413,102966,prior,13,0,2,5.0
1383386,102966,prior,14,2,4,2.0
206278,102966,prior,15,6,15,4.0
692713,102966,prior,16,3,14,4.0
1076215,102966,prior,17,4,4,8.0
2529576,102966,prior,18,6,3,2.0
710173,102966,prior,19,3,4,4.0
1720475,102966,prior,20,2,3,6.0
1553715,102966,prior,21,1,2,6.0
1116857,102966,prior,22,0,2,6.0
1793398,102966,prior,23,1,13,1.0
1126021,102966,prior,24,6,4,5.0
1585875,102966,prior,25,1,18,2.0
1981136,102966,prior,26,5,15,4.0
671228,102966,prior,27,2,3,4.0
3238421,102966,prior,28,4,3,2.0
2525280,102966,prior,29,3,17,6.0
1175775,102966,prior,30,3,4,7.0
785433,102966,prior,31,0,3,4.0
1045253,102966,prior,32,3,3,3.0
1688275,102966,prior,33,5,4,30.0
3100562,102966,train,34,2,3,25.0
2095365,106177,prior,1,6,11,
2350376,106177,prior,2,5,15,13.0
2883144,106177,prior,3,4,3,6.0
3218284,106177,prior,4,2,8,5.0
2075139,106177,prior,5,4,15,2.0
86340,106177,prior,6,0,14,3.0
1942755,106177,prior,7,4,19,4.0
1153824,106177,prior,8,4,21,7.0
144655,106177,prior,9,2,15,5.0
2612768,106177,prior,10,4,12,9.0
2335308,106177,prior,11,1,15,4.0
899266,106177,prior,12,2,11,8.0
1228198,106177,prior,13,3,16,8.0
799276,106177,prior,14,3,1,7.0
645332,106177,prior,15,1,17,5.0
3414827,106177,prior,16,5,10,4.0
1967696,106177,prior,17,3,17,5.0
2154611,106177,prior,18,2,15,6.0
1747101,106177,prior,19,3,18,1.0
2321220,106177,prior,20,1,12,5.0
1795855,106177,prior,21,1,16,14.0
3370620,106177,prior,22,4,11,10.0
3302907,106177,prior,23,6,13,2.0
2497949,106177,prior,24,1,13,2.0
2902112,106177,prior,25,1,15,0.0
129341,106177,prior,26,1,20,7.0
2118243,106177,train,27,6,18,5.0
1423655,106806,prior,1,3,16,
432969,106806,prior,2,4,8,8.0
1239913,106806,prior,3,1,20,4.0
3010007,106806,prior,4,5,17,4.0
3150879,106806,prior,5,3,14,5.0
1661323,106806,prior,6,4,10,1.0
2102212,106806,prior,7,5,9,8.0
1550376,106806,prior,8,3,12,12.0
22790,106806,prior,9,0,7,4.0
1490767,106806,prior,10,1,14,1.0
2567520,106806,prior,11,0,8,6.0
91692,106806,prior,12,6,9,6.0
2355736,106806,prior,13,4,11,5.0
30874,106806,prior,14,5,13,8.0
913802,106806,prior,15,3,20,5.0
407634,106806,prior,16,1,9,5.0
302055,106806,prior,17,5,17,4.0
3007265,106806,prior,18,1,13,3.0
767074,106806,prior,19,5,9,4.0
591483,106806,prior,20,4,7,6.0
324837,106806,prior,21,4,16,7.0
2705710,106806,prior,22,1,21,4.0
1137663,106806,prior,23,1,18,14.0
1054728,106806,prior,24,5,18,4.0
994467,106806,prior,25,1,21,3.0
1285102,106806,prior,26,6,14,5.0
1590738,106806,prior,27,6,12,7.0
3367444,106806,prior,28,3,17,4.0
663371,106806,prior,29,0,15,4.0
814099,106806,prior,30,4,10,4.0
3316096,106806,prior,31,2,9,5.0
249946,106806,prior,32,1,11,6.0
938244,106806,prior,33,5,15,4.0
377091,106806,prior,34,3,18,12.0
1736228,106806,prior,35,1,21,5.0
2835175,106806,prior,36,0,8,6.0
1042544,106806,prior,37,5,20,5.0
1661497,106806,prior,38,0,21,2.0
2763466,106806,prior,39,1,9,8.0
2123179,106806,prior,40,0,16,6.0
1596489,106806,prior,41,6,10,6.0
683397,106806,prior,42,4,16,5.0
322810,106806,prior,43,1,14,4.0
1574964,106806,prior,44,3,8,9.0
1255804,106806,prior,45,4,16,1.0
2217194,106806,prior,46,4,19,7.0
3220864,106806,prior,47,5,21,8.0
1310719,106806,prior,48,2,17,11.0
2168734,106806,prior,49,1,16,6.0
2013999,106806,prior,50,6,17,5.0
1418775,106806,prior,51,5,16,6.0
1746775,106806,prior,52,5,9,7.0
2022576,106806,prior,53,3,19,5.0
987845,106806,prior,54,2,19,6.0
242100,106806,prior,55,0,9,5.0
534513,106806,prior,56,0,11,7.0
965738,106806,prior,57,6,21,6.0
709390,106806,prior,58,0,10,8.0
1067755,106806,prior,59,3,20,3.0
3356593,106806,prior,60,2,8,6.0
2803054,106806,prior,61,0,10,5.0
2282684,106806,prior,62,5,15,5.0
2699264,106806,prior,63,3,11,5.0
3282747,106806,prior,64,1,8,5.0
281776,106806,test,65,6,11,5.0
2475236,107839,prior,1,5,11,
2464136,107839,prior,2,1,17,3.0
152461,107839,prior,3,5,12,4.0
1333862,107839,prior,4,0,19,2.0
3164855,107839,prior,5,2,9,9.0
407264,107839,prior,6,4,9,2.0
3355674,107839,prior,7,0,21,3.0
2873849,107839,prior,8,3,12,3.0
2466366,107839,prior,9,5,13,2.0
38280,107839,prior,10,5,13,7.0
2960970,107839,prior,11,6,13,8.0
1521244,107839,prior,12,5,14,6.0
2495179,107839,prior,13,5,11,7.0
837920,107839,prior,14,1,15,3.0
1853695,107839,prior,15,0,13,6.0
1843902,107839,prior,16,3,21,10.0
570259,107839,prior,17,0,14,4.0
1031842,107839,prior,18,4,15,4.0
824658,107839,prior,19,2,15,5.0
2499497,107839,prior,20,3,14,1.0
2645482,107839,prior,21,0,18,4.0
2294365,107839,prior,22,1,9,8.0
1641907,107839,prior,23,1,11,7.0
1135116,107839,prior,24,1,9,7.0
2434655,107839,prior,25,1,11,7.0
2408791,107839,prior,26,1,9,7.0
1527202,107839,prior,27,1,10,7.0
345687,107839,prior,28,0,21,6.0
2462247,107839,prior,29,1,11,8.0
3376793,107839,prior,30,1,11,7.0
2888436,107839,prior,31,5,15,4.0
962874,107839,prior,32,0,20,9.0
1065036,107839,prior,33,2,9,9.0
1042228,107839,prior,34,1,21,6.0
3300831,107839,prior,35,6,21,5.0
3328789,107839,prior,36,0,17,8.0
3411043,107839,prior,37,0,12,7.0
2507386,107839,prior,38,0,12,0.0
695570,107839,prior,39,4,15,4.0
3269606,107839,prior,40,5,14,1.0
2175731,107839,prior,41,1,10,10.0
1363815,107839,prior,42,2,11,1.0
321404,107839,prior,43,1,9,6.0
2520773,107839,prior,44,0,16,6.0
2758231,107839,prior,45,4,13,4.0
3373691,107839,prior,46,1,9,4.0
3344563,107839,prior,47,6,19,5.0
2170709,107839,prior,48,1,9,9.0
153601,107839,prior,49,1,14,0.0
1389169,107839,prior,50,0,15,6.0
2935927,107839,prior,51,5,13,5.0
171181,107839,prior,52,1,9,3.0
1096527,107839,prior,53,5,9,4.0
2305045,107839,prior,54,1,13,3.0
2111099,107839,prior,55,3,9,9.0
1069770,107839,prior,56,1,9,5.0
3190750,107839,prior,57,1,10,7.0
1348119,107839,train,58,1,10,0.0
2054675,108459,prior,1,1,15,
2046819,108459,prior,2,5,11,4.0
1371524,108459,prior,3,5,11,21.0
897925,108459,prior,4,5,9,7.0
2230371,108459,prior,5,3,8,26.0
2708684,108459,prior,6,5,17,2.0
2469826,108459,prior,7,1,20,24.0
1327986,108459,prior,8,3,10,23.0
3273966,108459,prior,9,2,9,6.0
1036354,108459,prior,10,2,23,14.0
1880346,108459,prior,11,1,7,30.0
1793184,108459,prior,12,1,11,14.0
1436444,108459,prior,13,4,8,10.0
1276110,108459,prior,14,4,7,21.0
2759566,108459,prior,15,1,12,4.0
1256439,108459,prior,16,3,11,23.0
478746,108459,prior,17,2,22,6.0
383430,108459,prior,18,4,11,9.0
254414,108459,prior,19,2,10,5.0
533532,108459,prior,20,0,8,5.0
3196082,108459,prior,21,1,10,29.0
71297,108459,prior,22,6,10,5.0
1430124,108459,prior,23,4,9,19.0
1194864,108459,prior,24,5,12,15.0
1100653,108459,prior,25,4,13,6.0
406980,108459,prior,26,6,12,16.0
172271,108459,train,27,2,14,3.0
2101678,110260,prior,1,3,12,
3131591,110260,prior,2,5,15,9.0
532518,110260,prior,3,5,17,7.0
1380292,110260,prior,4,5,18,7.0
127813,110260,prior,5,1,17,10.0
2059995,110260,prior,6,1,7,7.0
2583558,110260,prior,7,6,15,5.0
3332359,110260,prior,8,6,17,14.0
3185632,110260,prior,9,6,8,7.0
3278960,110260,prior,10,0,10,8.0
1644498,110260,prior,11,6,10,6.0
225117,110260,prior,12,0,12,15.0
171427,110260,prior,13,5,19,19.0
2713763,110260,prior,14,6,14,8.0
2230033,110260,prior,15,6,14,7.0
3381929,110260,prior,16,6,14,7.0
1038282,110260,prior,17,5,17,6.0
2090650,110260,prior,18,5,21,7.0
2410243,110260,prior,19,4,16,13.0
1920885,110260,prior,20,5,18,8.0
1388056,110260,prior,21,5,17,7.0
1757194,110260,prior,22,1,18,10.0
1848161,110260,prior,23,6,19,5.0
593880,110260,prior,24,0,10,15.0
1411339,110260,train,25,6,16,6.0
1659225,110695,prior,1,5,12,
2486618,110695,prior,2,4,12,13.0
351368,110695,prior,3,6,15,30.0
1874246,110695,prior,4,6,12,21.0
2758554,110695,prior,5,0,13,8.0
2259298,110695,prior,6,6,13,13.0
1365325,110695,prior,7,4,18,5.0
796959,110695,prior,8,5,12,22.0
1631176,110695,prior,9,3,17,5.0
2599980,110695,prior,10,4,15,8.0
2128424,110695,prior,11,3,21,6.0
41797,110695,prior,12,0,13,11.0
865591,110695,prior,13,1,18,8.0
2589543,110695,prior,14,6,10,5.0
1921025,110695,prior,15,5,14,6.0
2511176,110695,prior,16,2,11,4.0
507904,110695,prior,17,1,15,6.0
3219052,110695,prior,18,5,15,11.0
336101,110695,prior,19,3,1,5.0
1473929,110695,prior,20,1,9,5.0
2551661,110695,prior,21,1,15,7.0
1449777,110695,prior,22,5,13,4.0
2333077,110695,prior,23,1,15,3.0
383549,110695,prior,24,1,10,7.0
2424817,110695,prior,25,4,13,3.0
1654057,110695,prior,26,6,14,16.0
1121322,110695,prior,27,4,8,5.0
1311083,110695,prior,28,1,16,4.0
3073033,110695,prior,29,5,23,11.0
124610,110695,prior,30,4,22,6.0
3051060,110695,prior,31,0,15,10.0
2431191,110695,prior,32,2,17,9.0
384388,110695,prior,33,1,15,6.0
141647,110695,prior,34,5,13,4.0
2760349,110695,prior,35,5,13,7.0
1869531,110695,prior,36,5,17,7.0
2665217,110695,prior,37,5,14,7.0
1612753,110695,prior,38,5,14,7.0
2228160,110695,prior,39,1,12,10.0
2207392,110695,prior,40,2,16,8.0
1855834,110695,train,41,4,13,16.0
2587521,110727,prior,1,2,6,
855550,110727,prior,2,4,18,2.0
565311,110727,prior,3,3,14,13.0
3157209,110727,prior,4,6,8,3.0
1556022,110727,prior,5,2,22,3.0
248100,110727,prior,6,5,7,3.0
2049890,110727,prior,7,0,14,2.0
316781,110727,prior,8,4,7,4.0
1791157,110727,prior,9,2,6,5.0
2315213,110727,prior,10,6,12,4.0
251039,110727,prior,11,1,13,2.0
1076640,110727,prior,12,5,6,4.0
42475,110727,prior,13,1,5,3.0
2307115,110727,prior,14,4,21,3.0
890301,110727,prior,15,6,10,9.0
845044,110727,prior,16,5,5,6.0
17609,110727,prior,17,4,6,6.0
2663160,110727,prior,18,5,6,1.0
1475318,110727,prior,19,0,19,9.0
2531602,110727,prior,20,2,5,2.0
2355822,110727,prior,21,0,7,5.0
3334696,110727,prior,22,4,14,4.0
2719804,110727,prior,23,0,13,3.0
1227170,110727,prior,24,5,6,5.0
402224,110727,prior,25,0,12,2.0
359279,110727,prior,26,4,19,4.0
276613,110727,prior,27,2,6,5.0
970225,110727,prior,28,0,18,5.0
620564,110727,prior,29,4,17,4.0
2247319,110727,prior,30,2,6,5.0
745639,110727,prior,31,5,15,3.0
728549,110727,prior,32,1,18,3.0
624570,110727,prior,33,6,11,5.0
826035,110727,prior,34,0,21,1.0
2992113,110727,prior,35,1,17,8.0
1976963,110727,prior,36,3,6,2.0
1712863,110727,prior,37,6,10,10.0
1825013,110727,prior,38,1,6,2.0
418240,110727,prior,39,5,16,11.0
607930,110727,prior,40,3,16,5.0
704091,110727,prior,41,5,6,2.0
3275690,110727,prior,42,1,6,3.0
2215796,110727,prior,43,4,6,3.0
2317011,110727,prior,44,1,11,11.0
335403,110727,prior,45,5,5,4.0
3333571,110727,train,46,5,6,7.0
132794,111128,prior,1,6,9,
1713689,111128,prior,2,1,16,9.0
2248991,111128,prior,3,1,15,14.0
2753533,111128,prior,4,0,14,13.0
2003218,111128,prior,5,1,16,15.0
2344669,111128,prior,6,0,14,6.0
732162,111128,prior,7,1,19,8.0
1880862,111128,prior,8,0,19,6.0
1530428,111128,prior,9,5,9,5.0
2711085,111128,prior,10,6,16,8.0
2726233,111128,prior,11,2,20,3.0
2171006,111128,prior,12,0,19,5.0
1337463,111128,prior,13,4,17,4.0
2665752,111128,prior,14,1,18,4.0
1721800,111128,prior,15,4,8,3.0
1081506,111128,prior,16,0,20,3.0
3404539,111128,prior,17,3,13,3.0
3228683,111128,prior,18,0,16,4.0
1353464,111128,prior,19,3,16,3.0
488964,111128,prior,20,0,14,4.0
2651724,111128,prior,21,0,13,7.0
1141762,111128,prior,22,3,16,3.0
481473,111128,prior,23,0,7,4.0
2952277,111128,prior,24,0,18,7.0
2239615,111128,prior,25,2,19,2.0
612946,111128,prior,26,0,13,5.0
1565114,111128,prior,27,4,15,4.0
1609432,111128,prior,28,5,8,1.0
12069,111128,prior,29,0,19,2.0
598770,111128,prior,30,6,9,6.0
2454191,111128,prior,31,0,11,1.0
399118,111128,prior,32,3,20,3.0
559201,111128,prior,33,1,9,5.0
281604,111128,prior,34,2,12,1.0
775461,111128,prior,35,0,19,5.0
2103961,111128,prior,36,2,13,9.0
1360546,111128,prior,37,0,20,5.0
2918016,111128,prior,38,3,19,3.0
2089619,111128,prior,39,0,12,4.0
672255,111128,train,40,4,7,4.0
1521611,112693,prior,1,2,16,
3223750,112693,prior,2,5,10,10.0
1855775,112693,prior,3,5,16,0.0
949711,112693,prior,4,5,11,7.0
1335859,112693,prior,5,2,14,11.0
1191878,112693,prior,6,1,14,6.0
2963439,112693,prior,7,1,9,7.0
1701951,112693,prior,8,5,13,4.0
1750596,112693,prior,9,2,9,11.0
2775909,112693,prior,10,5,10,3.0
2225681,112693,prior,11,5,15,7.0
1472215,112693,prior,12,5,14,7.0
85307,112693,prior,13,2,15,4.0
657353,112693,prior,14,5,13,3.0
462677,112693,prior,15,1,10,10.0
2797452,112693,prior,16,1,10,0.0
691944,112693,prior,17,5,11,4.0
2420342,112693,prior,18,4,10,6.0
1712419,112693,prior,19,1,12,4.0
535285,112693,prior,20,4,13,10.0
1822958,112693,prior,21,1,10,11.0
2639257,112693,prior,22,1,10,7.0
1540401,112693,prior,23,2,16,1.0
1863941,112693,prior,24,5,10,3.0
3395004,112693,prior,25,1,9,10.0
1741635,112693,prior,26,2,9,8.0
2928622,112693,prior,27,1,9,6.0
2385867,112693,prior,28,5,14,4.0
3142522,112693,prior,29,4,15,6.0
2009702,112693,prior,30,5,9,8.0
909211,112693,prior,31,4,16,6.0
271919,112693,prior,32,1,9,18.0
3347677,112693,prior,33,1,9,7.0
1297401,112693,prior,34,5,11,4.0
626556,112693,prior,35,1,10,10.0
2655364,112693,prior,36,5,10,11.0
3161080,112693,prior,37,5,9,7.0
2082151,112693,prior,38,4,12,6.0
3223455,112693,prior,39,4,11,14.0
2623215,112693,prior,40,5,14,8.0
3305852,112693,prior,41,5,16,7.0
1418838,112693,prior,42,4,10,6.0
3400010,112693,prior,43,2,9,12.0
1843713,112693,prior,44,2,9,0.0
1110858,112693,prior,45,4,9,9.0
377186,112693,prior,46,1,9,4.0
2964010,112693,prior,47,1,9,7.0
237945,112693,prior,48,2,9,8.0
2098070,112693,prior,49,1,9,6.0
484964,112693,prior,50,2,10,8.0
1774601,112693,prior,51,1,9,6.0
2371942,112693,prior,52,2,9,8.0
1683845,112693,train,53,5,10,3.0
3013711,115140,prior,1,5,10,
2953065,115140,prior,2,2,9,4.0
1119197,115140,prior,3,4,9,2.0
2380296,115140,prior,4,2,9,5.0
657055,115140,prior,5,3,16,1.0
1448597,115140,prior,6,2,14,6.0
1554432,115140,prior,7,1,9,6.0
3333208,115140,prior,8,1,11,7.0
2144643,115140,prior,9,5,10,4.0
2675455,115140,prior,10,2,17,4.0
1538993,115140,prior,11,5,9,3.0
1050695,115140,prior,12,4,11,6.0
2416794,115140,prior,13,2,13,5.0
649349,115140,prior,14,5,9,3.0
707420,115140,prior,15,3,9,5.0
2482100,115140,prior,16,1,15,5.0
278635,115140,prior,17,4,9,3.0
1856584,115140,prior,18,1,16,4.0
2981399,115140,prior,19,4,11,3.0
1602692,115140,prior,20,1,9,4.0
2307348,115140,prior,21,4,9,3.0
458064,115140,prior,22,1,10,4.0
1017077,115140,prior,23,4,22,3.0
1175298,115140,prior,24,2,16,5.0
2781127,115140,prior,25,1,17,6.0
223296,115140,prior,26,5,7,4.0
1915150,115140,prior,27,2,11,4.0
226459,115140,prior,28,1,9,6.0
316498,115140,prior,29,1,9,7.0
3181846,115140,prior,30,2,17,8.0
2799500,115140,prior,31,3,11,8.0
136734,115140,prior,32,1,10,5.0
2116014,115140,prior,33,0,22,6.0
453506,115140,prior,34,4,10,4.0
354504,115140,prior,35,2,16,5.0
459832,115140,prior,36,4,10,9.0
3007113,115140,prior,37,1,14,4.0
1919223,115140,prior,38,4,10,3.0
298761,115140,prior,39,5,11,8.0
471361,115140,prior,40,2,7,4.0
2966486,115140,prior,41,4,11,2.0
2948545,115140,prior,42,1,14,4.0
1238710,115140,prior,43,3,16,2.0
1554024,115140,prior,44,2,10,6.0
2273431,115140,prior,45,5,15,3.0
1567664,115140,prior,46,2,23,4.0
2392813,115140,prior,47,1,10,6.0
1492537,115140,prior,48,5,16,4.0
2463431,115140,prior,49,2,6,4.0
2282466,115140,prior,50,2,11,7.0
